,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk_passing,Nation_passing,Pos_passing,Squad_passing,Comp_passing,Age_passing,Born_passing,90s_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches_passing,Rk_passtype,Nation_passtype,Pos_passtype,Squad_passtype,Comp_passtype,Age_passtype,Born_passtype,90s_passtype,Att_passtype,Live,Dead,FK_passtype,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_passtype,Off,Blocks,Matches_passtype,Rk_gsc,Nation_gsc,Pos_gsc,Squad_gsc,Comp_gsc,Age_gsc,Born_gsc,90s_gsc,SCA,SCA90,PassLive,PassDead,TO,Sh_gsc,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches_gsc,Rk_defense,Nation_defense,Pos_defense,Squad_defense,Comp_defense,Age_defense,Born_defense,90s_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_defense,Tkl%,Lost,Blocks_defense,Sh_defense,Pass,Int,Tkl+Int,Clr,Err,Matches_defense,Rk_possession,Nation_possession,Pos_possession,Squad_possession,Comp_possession,Age_possession,Born_possession,90s_possession,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,PrgC,1/3_possession,CPA,Mis,Dis,Rec,PrgR,Matches_possession,Rk_playingtime,Nation_playingtime,Pos_playingtime,Squad_playingtime,Comp_playingtime,Age_playingtime,Born_playingtime,MP,Min,Mn/MP,Min%,90s_playingtime,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches_playingtime
13413,1760.0,Lucas Mincarelli,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19.0,2004.0,10.9,1.0,6.0,3.0,50.0,0.55,0.28,0.17,0.33,17.9,0.0,0.0,0.0,0.4,0.4,0.06,0.6,0.6,Matches,1760.0,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19.0,2004.0,10.9,326.0,438.0,74.4,5326.0,1994.0,160.0,192.0,83.3,135.0,160.0,84.4,21.0,57.0,36.8,1.0,0.6,0.8,0.4,4.0,14.0,7.0,2.0,26.0,Matches,1760.0,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19.0,2004.0,10.9,438.0,346.0,92.0,2.0,1.0,0.0,26.0,90.0,0.0,0.0,0.0,0.0,326.0,0.0,17.0,Matches,1760.0,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19.0,2004.0,10.9,11.0,1.01,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches,1760.0,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19.0,2004.0,10.9,29.0,16.0,19.0,6.0,4.0,17.0,34.0,50.0,17.0,17.0,4.0,13.0,8.0,37.0,27.0,0.0,Matches,1760.0,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19.0,2004.0,10.9,572.0,38.0,190.0,253.0,135.0,10.0,572.0,22.0,8.0,36.4,13.0,59.1,312.0,2156.0,998.0,24.0,27.0,1.0,11.0,15.0,276.0,40.0,Matches,2170,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19.0,2004.0,13,978.0,75.0,32.0,10.9,12,81.0,6,1,5.0,9,1.23,13.0,14.0,-1.0,-0.09,0.08,14.8,17.9,-3.1,-0.28,-0.21,Matches
13414,1940.0,Lucas Ocampos,ar ARG,"FW,MF",Sevilla,es La Liga,29.0,1994.0,31.9,4.0,63.0,23.0,36.5,1.97,0.72,0.05,0.13,16.9,0.0,1.0,1.0,5.4,4.6,0.07,-1.4,-1.6,Matches,1940.0,ar ARG,"FW,MF",Sevilla,es La Liga,29.0,1994.0,31.9,837.0,1247.0,67.1,13104.0,3535.0,474.0,591.0,80.2,259.0,378.0,68.5,69.0,170.0,40.6,3.0,4.5,4.1,-1.5,36.0,52.0,40.0,20.0,124.0,Matches,1940.0,ar ARG,"FW,MF",Sevilla,es La Liga,29.0,1994.0,31.9,1247.0,1112.0,131.0,5.0,2.0,19.0,120.0,124.0,1.0,0.0,1.0,0.0,837.0,4.0,51.0,Matches,1940.0,ar ARG,"FW,MF",Sevilla,es La Liga,29.0,1994.0,31.9,99.0,3.1,74.0,2.0,4.0,4.0,11.0,4.0,9.0,0.28,8.0,0.0,0.0,0.0,0.0,1.0,Matches,1940.0,ar ARG,"FW,MF",Sevilla,es La Liga,29.0,1994.0,31.9,66.0,47.0,22.0,27.0,17.0,29.0,58.0,50.0,29.0,34.0,1.0,33.0,21.0,87.0,29.0,0.0,Matches,1940.0,ar ARG,"FW,MF",Sevilla,es La Liga,29.0,1994.0,31.9,1717.0,30.0,224.0,657.0,871.0,125.0,1716.0,130.0,48.0,36.9,66.0,50.8,963.0,6343.0,2887.0,117.0,77.0,35.0,99.0,56.0,1171.0,265.0,Matches,2393,ar ARG,"FW,MF",Sevilla,es La Liga,29.0,1994.0,35,2871.0,82.0,83.9,31.9,34,83.0,18,1,45.0,1,0.97,37.0,42.0,-5.0,-0.16,0.01,36.8,45.0,-8.2,-0.26,0.21,Matches
13415,2033.0,Lucas Paquetá,br BRA,"FW,MF",West Ham,eng Premier League,25.0,1997.0,29.1,4.0,40.0,8.0,20.0,1.37,0.27,0.05,0.25,17.8,1.0,2.0,2.0,5.4,3.8,0.1,-1.4,-1.8,Matches,2033.0,br BRA,"FW,MF",West Ham,eng Premier League,25.0,1997.0,29.1,1082.0,1465.0,73.9,16561.0,5842.0,598.0,714.0,83.8,334.0,435.0,76.8,95.0,173.0,54.9,6.0,5.4,5.1,0.6,43.0,143.0,50.0,8.0,187.0,Matches,2033.0,br BRA,"FW,MF",West Ham,eng Premier League,25.0,1997.0,29.1,1465.0,1397.0,60.0,20.0,30.0,17.0,35.0,11.0,0.0,0.0,0.0,0.0,1082.0,8.0,53.0,Matches,2033.0,br BRA,"FW,MF",West Ham,eng Premier League,25.0,1997.0,29.1,95.0,3.26,77.0,1.0,7.0,2.0,6.0,2.0,16.0,0.55,13.0,1.0,2.0,0.0,0.0,0.0,Matches,2033.0,br BRA,"FW,MF",West Ham,eng Premier League,25.0,1997.0,29.1,71.0,48.0,38.0,26.0,7.0,25.0,52.0,48.1,27.0,28.0,1.0,27.0,21.0,92.0,28.0,2.0,Matches,2033.0,br BRA,"FW,MF",West Ham,eng Premier League,25.0,1997.0,29.1,1845.0,42.0,319.0,1018.0,533.0,63.0,1843.0,77.0,41.0,53.2,29.0,37.7,1103.0,4489.0,1771.0,34.0,40.0,12.0,72.0,81.0,1350.0,116.0,Matches,2511,br BRA,"FW,MF",West Ham,eng Premier League,25.0,1997.0,31,2622.0,85.0,76.7,29.1,31,85.0,15,0,,0,1.58,52.0,52.0,0.0,0.0,1.58,39.2,50.5,-11.3,-0.39,0.46,Matches
13416,,Lucas Perri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591,br BRA,GK,Lyon,fr Ligue 1,25.0,1997.0,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
13417,2101.0,Lucas Perrin,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1998.0,30.3,0.0,12.0,3.0,25.0,0.4,0.1,0.0,0.0,18.2,0.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6,Matches,2101.0,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1998.0,30.3,1608.0,1839.0,87.4,33227.0,12865.0,435.0,471.0,92.4,957.0,1014.0,94.4,196.0,319.0,61.4,1.0,0.8,1.1,0.2,6.0,113.0,11.0,2.0,115.0,Matches,2101.0,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1998.0,30.3,1839.0,1693.0,143.0,84.0,4.0,9.0,5.0,14.0,0.0,0.0,0.0,0.0,1608.0,3.0,8.0,Matches,2101.0,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1998.0,30.3,14.0,0.46,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2101.0,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1998.0,30.3,47.0,30.0,33.0,14.0,0.0,28.0,46.0,60.9,18.0,45.0,32.0,13.0,28.0,75.0,113.0,0.0,Matches,2101.0,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1998.0,30.3,2122.0,350.0,1141.0,937.0,58.0,24.0,2122.0,10.0,5.0,50.0,4.0,40.0,1553.0,9267.0,5259.0,17.0,11.0,2.0,15.0,4.0,1446.0,8.0,Matches,2592,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1998.0,31,2723.0,88.0,89.0,30.3,30,90.0,29,1,24.0,3,1.06,33.0,44.0,-11.0,-0.36,-0.1,38.6,39.8,-1.2,-0.04,0.63,Matches
13418,2241.0,Lucas Robertone,ar ARG,MF,Almería,es La Liga,26.0,1997.0,26.5,0.0,37.0,13.0,35.1,1.4,0.49,0.0,0.0,28.1,3.0,0.0,0.0,1.0,1.0,0.03,-1.0,-1.0,Matches,2241.0,ar ARG,MF,Almería,es La Liga,26.0,1997.0,26.5,1107.0,1363.0,81.2,19270.0,5863.0,537.0,594.0,90.4,423.0,498.0,84.9,122.0,209.0,58.4,5.0,2.5,2.2,2.5,34.0,115.0,19.0,9.0,128.0,Matches,2241.0,ar ARG,MF,Almería,es La Liga,26.0,1997.0,26.5,1363.0,1250.0,105.0,58.0,10.0,12.0,67.0,8.0,30.0,7.0,18.0,0.0,1107.0,8.0,18.0,Matches,2241.0,ar ARG,MF,Almería,es La Liga,26.0,1997.0,26.5,75.0,2.84,58.0,5.0,2.0,5.0,1.0,4.0,7.0,0.26,7.0,0.0,0.0,0.0,0.0,0.0,Matches,2241.0,ar ARG,MF,Almería,es La Liga,26.0,1997.0,26.5,61.0,33.0,28.0,23.0,10.0,25.0,50.0,50.0,25.0,43.0,9.0,34.0,51.0,112.0,43.0,0.0,Matches,2241.0,ar ARG,MF,Almería,es La Liga,26.0,1997.0,26.5,1675.0,72.0,405.0,975.0,316.0,17.0,1675.0,21.0,8.0,38.1,9.0,42.9,873.0,4221.0,2061.0,31.0,27.0,4.0,27.0,16.0,1041.0,37.0,Matches,2771,ar ARG,MF,Almería,es La Liga,26.0,1997.0,33,2381.0,72.0,69.6,26.5,29,79.0,12,4,21.0,0,0.52,32.0,47.0,-15.0,-0.57,0.91,35.1,36.1,-1.0,-0.04,0.98,Matches
13419,2614.0,Lucas Torró,es ESP,MF,Osasuna,es La Liga,29.0,1994.0,19.9,1.0,30.0,7.0,23.3,1.51,0.35,0.03,0.14,22.3,1.0,0.0,0.0,1.5,1.5,0.05,-0.5,-0.5,Matches,2614.0,es ESP,MF,Osasuna,es La Liga,29.0,1994.0,19.9,604.0,798.0,75.7,9666.0,2491.0,298.0,368.0,81.0,250.0,310.0,80.6,40.0,71.0,56.3,0.0,0.6,0.6,-0.6,9.0,56.0,6.0,0.0,60.0,Matches,2614.0,es ESP,MF,Osasuna,es La Liga,29.0,1994.0,19.9,798.0,785.0,12.0,12.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,604.0,1.0,8.0,Matches,2614.0,es ESP,MF,Osasuna,es La Liga,29.0,1994.0,19.9,26.0,1.31,19.0,1.0,1.0,4.0,1.0,0.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,Matches,2614.0,es ESP,MF,Osasuna,es La Liga,29.0,1994.0,19.9,25.0,15.0,11.0,8.0,6.0,11.0,28.0,39.3,17.0,10.0,2.0,8.0,33.0,58.0,37.0,0.0,Matches,2614.0,es ESP,MF,Osasuna,es La Liga,29.0,1994.0,19.9,986.0,54.0,223.0,551.0,214.0,35.0,986.0,8.0,6.0,75.0,1.0,12.5,423.0,1829.0,555.0,3.0,7.0,1.0,14.0,10.0,569.0,15.0,Matches,3228,es ESP,MF,Osasuna,es La Liga,29.0,1994.0,28,1788.0,64.0,52.3,19.9,21,79.0,10,7,18.0,9,1.11,22.0,30.0,-8.0,-0.4,-0.24,20.5,29.3,-8.8,-0.44,-0.41,Matches
13420,2619.0,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,26.0,1997.0,17.5,0.0,25.0,6.0,24.0,1.43,0.34,0.0,0.0,18.0,0.0,0.0,0.0,1.5,1.5,0.06,-1.5,-1.5,Matches,2619.0,fr FRA,MF,Union Berlin,de Bundesliga,26.0,1997.0,17.5,389.0,523.0,74.4,6364.0,1878.0,184.0,232.0,79.3,151.0,183.0,82.5,33.0,51.0,64.7,0.0,0.9,0.4,-0.9,7.0,33.0,2.0,0.0,51.0,Matches,2619.0,fr FRA,MF,Union Berlin,de Bundesliga,26.0,1997.0,17.5,523.0,514.0,6.0,3.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,389.0,3.0,17.0,Matches,2619.0,fr FRA,MF,Union Berlin,de Bundesliga,26.0,1997.0,17.5,24.0,1.37,17.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2619.0,fr FRA,MF,Union Berlin,de Bundesliga,26.0,1997.0,17.5,35.0,20.0,14.0,17.0,4.0,17.0,37.0,45.9,20.0,32.0,9.0,23.0,25.0,60.0,41.0,0.0,Matches,2619.0,fr FRA,MF,Union Berlin,de Bundesliga,26.0,1997.0,17.5,772.0,57.0,230.0,390.0,163.0,44.0,772.0,21.0,10.0,47.6,11.0,52.4,333.0,1707.0,762.0,15.0,13.0,5.0,34.0,13.0,389.0,33.0,Matches,3235,fr FRA,MF,Union Berlin,de Bundesliga,26.0,1997.0,23,1572.0,68.0,51.4,17.5,18,80.0,10,5,28.0,3,0.83,11.0,28.0,-17.0,-0.97,-0.49,20.7,23.9,-3.2,-0.18,0.25,Matches
13421,2681.0,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,32.0,1991.0,15.8,3.0,12.0,7.0,58.3,0.76,0.44,0.25,0.43,13.4,0.0,0.0,0.0,1.2,1.1,0.09,1.8,1.9,Matches,2681.0,es ESP,DF,Real Madrid,es La Liga,32.0,1991.0,15.8,930.0,1085.0,85.7,13262.0,3330.0,559.0,605.0,92.4,311.0,353.0,88.1,31.0,73.0,42.5,6.0,3.8,3.6,2.2,30.0,27.0,30.0,8.0,58.0,Matches,2681.0,es ESP,DF,Real Madrid,es La Liga,32.0,1991.0,15.8,1085.0,952.0,132.0,10.0,5.0,7.0,47.0,120.0,2.0,0.0,1.0,0.0,930.0,1.0,17.0,Matches,2681.0,es ESP,DF,Real Madrid,es La Liga,32.0,1991.0,15.8,60.0,3.81,47.0,1.0,4.0,3.0,4.0,1.0,11.0,0.7,8.0,0.0,1.0,1.0,1.0,0.0,Matches,2681.0,es ESP,DF,Real Madrid,es La Liga,32.0,1991.0,15.8,37.0,25.0,22.0,14.0,1.0,18.0,25.0,72.0,7.0,27.0,5.0,22.0,12.0,49.0,36.0,0.0,Matches,2681.0,es ESP,DF,Real Madrid,es La Liga,32.0,1991.0,15.8,1286.0,52.0,327.0,498.0,466.0,68.0,1286.0,47.0,24.0,51.1,19.0,40.4,708.0,3085.0,1454.0,28.0,22.0,12.0,18.0,15.0,911.0,160.0,Matches,3307,es ESP,DF,Real Madrid,es La Liga,32.0,1991.0,29,1419.0,49.0,41.5,15.8,14,86.0,10,15,15.0,9,2.55,37.0,15.0,22.0,1.4,-0.36,29.3,15.0,14.2,0.9,0.04,Matches
13422,33.0,Lucien Agoume,fr FRA,MF,Inter,it Serie A,21.0,2002.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,33.0,fr FRA,MF,Inter,it Serie A,21.0,2002.0,0.1,5.0,5.0,100.0,75.0,7.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,33.0,fr FRA,MF,Inter,it Serie A,21.0,2002.0,0.1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches,33.0,fr FRA,MF,Inter,it Serie A,21.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,33.0,fr FRA,MF,Inter,it Serie A,21.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,33.0,fr FRA,MF,Inter,it Serie A,21.0,2002.0,0.1,6.0,0.0,1.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,100.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,Matches,44,fr FRA,MF,Inter,it Serie A,21.0,2002.0,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,16,3.0,1.0,0.0,1.0,18.0,16.26,0.3,0.0,0.3,5.27,4.04,Matches
13550,46.0,Ludovic Ajorque,fr FRA,FW,Mainz 05,de Bundesliga,29.0,1994.0,15.1,2.0,27.0,6.0,22.2,1.79,0.4,0.07,0.33,13.1,0.0,0.0,2.0,5.3,3.7,0.14,-3.3,-1.7,Matches,46.0,fr FRA,FW,Mainz 05,de Bundesliga,29.0,1994.0,15.1,318.0,453.0,70.2,4546.0,479.0,172.0,241.0,71.4,105.0,145.0,72.4,15.0,19.0,78.9,0.0,1.0,1.6,-1.0,16.0,21.0,3.0,0.0,21.0,Matches,46.0,fr FRA,FW,Mainz 05,de Bundesliga,29.0,1994.0,15.1,453.0,423.0,28.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,318.0,2.0,6.0,Matches,46.0,fr FRA,FW,Mainz 05,de Bundesliga,29.0,1994.0,15.1,37.0,2.45,29.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,46.0,fr FRA,FW,Mainz 05,de Bundesliga,29.0,1994.0,15.1,3.0,2.0,1.0,2.0,0.0,2.0,11.0,18.2,9.0,6.0,2.0,4.0,4.0,7.0,11.0,0.0,Matches,46.0,fr FRA,FW,Mainz 05,de Bundesliga,29.0,1994.0,15.1,603.0,12.0,53.0,314.0,238.0,85.0,601.0,11.0,2.0,18.2,8.0,72.7,260.0,904.0,291.0,5.0,6.0,1.0,42.0,10.0,450.0,88.0,Matches,60,fr FRA,FW,Mainz 05,de Bundesliga,29.0,1994.0,26,1360.0,52.0,44.4,15.1,15,80.0,9,11,14.0,6,1.04,13.0,26.0,-13.0,-0.86,-0.91,20.6,20.9,-0.2,-0.01,-0.03,Matches
13551,318.0,Ludovic Blas,fr FRA,"FW,MF",Rennes,fr Ligue 1,25.0,1997.0,17.4,4.0,42.0,15.0,35.7,2.42,0.86,0.07,0.2,20.0,0.0,1.0,2.0,4.7,3.1,0.07,-0.7,-0.1,Matches,318.0,fr FRA,"FW,MF",Rennes,fr Ligue 1,25.0,1997.0,17.4,395.0,506.0,78.1,7024.0,1852.0,164.0,189.0,86.8,168.0,215.0,78.1,44.0,71.0,62.0,1.0,1.7,1.9,-0.7,20.0,37.0,18.0,4.0,59.0,Matches,318.0,fr FRA,"FW,MF",Rennes,fr Ligue 1,25.0,1997.0,17.4,506.0,468.0,36.0,14.0,1.0,4.0,53.0,4.0,18.0,6.0,5.0,0.0,395.0,2.0,12.0,Matches,318.0,fr FRA,"FW,MF",Rennes,fr Ligue 1,25.0,1997.0,17.4,45.0,2.59,28.0,5.0,6.0,5.0,1.0,0.0,6.0,0.35,3.0,0.0,0.0,2.0,1.0,0.0,Matches,318.0,fr FRA,"FW,MF",Rennes,fr Ligue 1,25.0,1997.0,17.4,30.0,14.0,16.0,13.0,1.0,12.0,28.0,42.9,16.0,13.0,1.0,12.0,6.0,36.0,9.0,0.0,Matches,318.0,fr FRA,"FW,MF",Rennes,fr Ligue 1,25.0,1997.0,17.4,736.0,6.0,92.0,296.0,366.0,59.0,734.0,69.0,25.0,36.2,39.0,56.5,557.0,3916.0,1737.0,46.0,37.0,8.0,40.0,29.0,515.0,157.0,Matches,401,fr FRA,"FW,MF",Rennes,fr Ligue 1,25.0,1997.0,29,1563.0,54.0,51.1,17.4,18,76.0,6,11,18.0,3,1.28,22.0,21.0,1.0,0.06,-0.3,21.1,20.9,0.2,0.01,-0.69,Matches
13552,447.0,Luigi Canotto,it ITA,FW,Frosinone,it Serie A,29.0,1994.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,447.0,it ITA,FW,Frosinone,it Serie A,29.0,1994.0,0.2,2.0,3.0,66.7,21.0,9.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,447.0,it ITA,FW,Frosinone,it Serie A,29.0,1994.0,0.2,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,Matches,447.0,it ITA,FW,Frosinone,it Serie A,29.0,1994.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,447.0,it ITA,FW,Frosinone,it Serie A,29.0,1994.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,447.0,it ITA,FW,Frosinone,it Serie A,29.0,1994.0,0.2,4.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,100.0,0.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,Matches,556,it ITA,FW,Frosinone,it Serie A,29.0,1994.0,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,1,0.0,0.0,1.0,-1.0,-5.63,-4.99,0.0,0.7,-0.7,-3.67,-3.37,Matches
13553,,Luigi Cherubini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,it ITA,FW,Roma,it Serie A,19.0,2004.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
13554,,Luigi D'Avino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,it ITA,DF,Napoli,it Serie A,17.0,2005.0,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
13555,,Luigi Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2985,it ITA,GK,Lazio,it Serie A,32.0,1991.0,0,,,,,0,,0,0,,33,,,,,,,,,,,,Matches
13556,61.0,Luis Alberto,es ESP,MF,Lazio,it Serie A,30.0,1992.0,25.7,5.0,56.0,15.0,26.8,2.18,0.58,0.09,0.33,22.0,4.0,0.0,0.0,4.7,4.7,0.08,0.3,0.3,Matches,61.0,es ESP,MF,Lazio,it Serie A,30.0,1992.0,25.7,1303.0,1679.0,77.6,20459.0,6568.0,711.0,797.0,89.2,442.0,538.0,82.2,104.0,239.0,43.5,7.0,4.7,4.8,2.3,64.0,172.0,48.0,4.0,212.0,Matches,61.0,es ESP,MF,Lazio,it Serie A,30.0,1992.0,25.7,1679.0,1452.0,215.0,71.0,14.0,6.0,150.0,13.0,114.0,45.0,54.0,0.0,1303.0,12.0,28.0,Matches,61.0,es ESP,MF,Lazio,it Serie A,30.0,1992.0,25.7,118.0,4.6,81.0,29.0,0.0,7.0,0.0,1.0,9.0,0.35,8.0,1.0,0.0,0.0,0.0,0.0,Matches,61.0,es ESP,MF,Lazio,it Serie A,30.0,1992.0,25.7,35.0,20.0,16.0,12.0,7.0,15.0,53.0,28.3,38.0,34.0,4.0,30.0,7.0,42.0,13.0,0.0,Matches,61.0,es ESP,MF,Lazio,it Serie A,30.0,1992.0,25.7,1904.0,23.0,231.0,1004.0,690.0,61.0,1904.0,45.0,25.0,55.6,16.0,35.6,1018.0,5303.0,3192.0,83.0,62.0,10.0,33.0,24.0,1383.0,124.0,Matches,76,es ESP,MF,Lazio,it Serie A,30.0,1992.0,33,2311.0,70.0,67.6,25.7,29,77.0,13,4,18.0,1,1.55,32.0,26.0,6.0,0.23,-0.09,29.7,28.2,1.5,0.06,-0.19,Matches
13557,705.0,Luis Díaz,co COL,FW,Liverpool,eng Premier League,26.0,1997.0,29.2,8.0,94.0,32.0,34.0,3.22,1.1,0.09,0.25,15.0,0.0,0.0,0.0,11.9,11.9,0.13,-3.9,-3.9,Matches,705.0,co COL,FW,Liverpool,eng Premier League,26.0,1997.0,29.2,898.0,1075.0,83.5,13772.0,2931.0,527.0,584.0,90.2,274.0,320.0,85.6,68.0,91.0,74.7,5.0,5.7,4.7,-0.7,64.0,62.0,45.0,3.0,113.0,Matches,705.0,co COL,FW,Liverpool,eng Premier League,26.0,1997.0,29.2,1075.0,1040.0,29.0,4.0,4.0,11.0,26.0,24.0,0.0,0.0,0.0,0.0,898.0,6.0,29.0,Matches,705.0,co COL,FW,Liverpool,eng Premier League,26.0,1997.0,29.2,163.0,5.58,121.0,1.0,17.0,15.0,8.0,1.0,9.0,0.31,9.0,0.0,0.0,0.0,0.0,0.0,Matches,705.0,co COL,FW,Liverpool,eng Premier League,26.0,1997.0,29.2,35.0,25.0,5.0,17.0,13.0,7.0,30.0,23.3,23.0,15.0,0.0,15.0,3.0,38.0,8.0,0.0,Matches,705.0,co COL,FW,Liverpool,eng Premier League,26.0,1997.0,29.2,1453.0,10.0,94.0,529.0,858.0,219.0,1453.0,140.0,67.0,47.9,57.0,40.7,1017.0,7500.0,3690.0,137.0,77.0,70.0,69.0,72.0,1128.0,302.0,Matches,875,co COL,FW,Liverpool,eng Premier League,26.0,1997.0,37,2629.0,71.0,76.9,29.2,32,78.0,11,5,24.0,0,2.14,67.0,33.0,34.0,1.16,-0.09,66.1,35.4,30.7,1.05,-0.24,Matches
